CAS,EcoRecID,ModelCode,Value,RefID,Comment,UserModified,userComment,DoNotShowValue
7487947,,BAF_SmMammals,1,143,,FALSE,,FALSE
60348609,,BAF_SmMammals,1,143,,FALSE,,FALSE
103902,,BAF_SoilInvert,1,143,,FALSE,,FALSE
335671,,BAF_SoilInvert,1,143,,FALSE,,FALSE
2795393,,BAF_SoilInvert,1,143,,FALSE,,FALSE
7487947,,BAF_SoilInvert,1,143,,FALSE,,FALSE
60348609,,BAF_SoilInvert,1,143,,FALSE,,FALSE
103902,,BAF_Worms,1,143,,FALSE,,FALSE
335671,,BAF_Worms,1,143,,FALSE,,FALSE
2795393,,BAF_Worms,1,143,,FALSE,,FALSE
7440382,50,BMD,5.3,252,test species: Dog,FALSE,test species: Dog,FALSE
7440393,50,BMD,110,253,test species: Rat,FALSE,test species: Rat,FALSE
7440417,50,BMD,1.3,254,test species: Rat,FALSE,test species: Rat,FALSE
7440428,50,BMD,110,122,test species: Rat,FALSE,test species: Rat,FALSE
7440439,50,BMD,1.8,261,test species: Rat,FALSE,test species: Rat,FALSE
7440484,50,BMD,16,263,test species: Rat,FALSE,test species: Rat,FALSE
7440508,50,BMD,51,264,test species: Pig,FALSE,test species: Pig,FALSE
7440622,50,BMD,5.5,268,test species: Mouse,FALSE,test species: Mouse,FALSE
7440666,50,BMD,290,257,test species: Rabbit,FALSE,test species: Rabbit,FALSE
7783086,50,BMD,0.8,267,test species: Pig,FALSE,test species: Pig,FALSE
14797558,50,BMD,2100,122,test species: Guinea Pig,FALSE,test species: Guinea Pig,FALSE
16065831,50,BMD,6.8,262,test species: Pig,FALSE,test species: Pig,FALSE
16984488,50,BMD,120,122,test species: Mink,FALSE,test species: Mink,FALSE
18540299,50,BMD,23,262,test species: Rat,FALSE,test species: Rat,FALSE
50328,51,BMD,2,122,test species: Mouse,FALSE,test species: Mouse,FALSE
60548,51,BMD,40,125,test species: Rat,FALSE,test species: Rat,FALSE
117817,51,BMD,36,122,test species: Mouse,FALSE,test species: Mouse,FALSE
7429905,51,BMD,3.8,122,test species: Mouse,FALSE,test species: Mouse,FALSE
7439921,51,BMD,5.2,265,test species: Rat,FALSE,test species: Rat,FALSE
7439965,51,BMD,190,256,test species: Sheep,FALSE,test species: Sheep,FALSE
7439976,51,BMD,1.5,122,test species: Mink,FALSE,test species: Mink,FALSE
7439987,51,BMD,0.5,122,test species: Mouse,FALSE,test species: Mouse,FALSE
7440020,51,BMD,1,266,test species: Mouse,FALSE,test species: Mouse,FALSE
7440224,51,BMD,15,255,test species: Pig,FALSE,test species: Pig,FALSE
7440280,51,BMD,0.03,122,test species: Rat,FALSE,test species: Rat,FALSE
7440315,51,BMD,18,122,test species: Mouse,FALSE,test species: Mouse,FALSE
7440360,51,BMD,0.07,260,test species: Rat,FALSE,test species: Rat,FALSE
7440382,51,BMD,2.8,252,test species: Dog,FALSE,test species: Dog,FALSE
7440393,51,BMD,59,253,test species: Rat,FALSE,test species: Rat,FALSE
7487947,,BAF_Worms,1,143,,FALSE,,FALSE
60348609,,BAF_Worms,1,143,,FALSE,,FALSE
103902,,BAF_HerbVert,1,143,,FALSE,,FALSE
335671,,BAF_HerbVert,1,143,,FALSE,,FALSE
2795393,,BAF_HerbVert,1,143,,FALSE,,FALSE
7487947,,BAF_HerbVert,1,143,,FALSE,,FALSE
60348609,,BAF_HerbVert,1,143,,FALSE,,FALSE
103902,,BAF_OmnVert,1,143,,FALSE,,FALSE
335671,,BAF_OmnVert,1,143,,FALSE,,FALSE
2795393,,BAF_OmnVert,1,143,,FALSE,,FALSE
7487947,,BAF_OmnVert,1,143,,FALSE,,FALSE
60348609,,BAF_OmnVert,1,143,,FALSE,,FALSE
7440417,51,BMD,0.7,254,test species: Rat,FALSE,test species: Rat,FALSE
7440428,51,BMD,59,122,test species: Rat,FALSE,test species: Rat,FALSE
7440439,51,BMD,0.9,261,test species: Rat,FALSE,test species: Rat,FALSE
7440484,51,BMD,8.1,263,test species: Rat,FALSE,test species: Rat,FALSE
7440508,51,BMD,26,264,test species: Pig,FALSE,test species: Pig,FALSE
7440622,51,BMD,2.9,268,test species: Mouse,FALSE,test species: Mouse,FALSE
7440666,51,BMD,150,257,test species: Rabbit,FALSE,test species: Rabbit,FALSE
7783086,51,BMD,0.4,267,test species: Pig,FALSE,test species: Pig,FALSE
14797558,51,BMD,1100,122,test species: Guinea Pig,FALSE,test species: Guinea Pig,FALSE
16065831,51,BMD,3.5,262,test species: Pig,FALSE,test species: Pig,FALSE
16984488,51,BMD,61,122,test species: Mink,FALSE,test species: Mink,FALSE
18540299,51,BMD,12,262,test species: Rat,FALSE,test species: Rat,FALSE
50328,57,BMD,0.5,122,test species: Mouse,FALSE,test species: Mouse,FALSE
60548,57,BMD,9.3,125,test species: Rat,FALSE,test species: Rat,FALSE
117817,57,BMD,8.3,122,test species: Mouse,FALSE,test species: Mouse,FALSE
7429905,57,BMD,0.9,122,test species: Mouse,FALSE,test species: Mouse,FALSE
7439921,57,BMD,1.2,265,test species: Rat,FALSE,test species: Rat,FALSE
7439965,57,BMD,44,256,test species: Sheep,FALSE,test species: Sheep,FALSE
7439976,57,BMD,0.3,122,test species: Mink,FALSE,test species: Mink,FALSE
7439987,57,BMD,0.1,122,test species: Mouse,FALSE,test species: Mouse,FALSE
7440020,57,BMD,0.2,266,test species: Mouse,FALSE,test species: Mouse,FALSE
7440224,57,BMD,3.6,255,test species: Pig,FALSE,test species: Pig,FALSE
7440280,57,BMD,0.006,122,test species: Rat,FALSE,test species: Rat,FALSE
7440315,57,BMD,4.1,122,test species: Mouse,FALSE,test species: Mouse,FALSE
7440360,57,BMD,0.02,260,test species: Rat,FALSE,test species: Rat,FALSE
7440382,57,BMD,0.6,252,test species: Dog,FALSE,test species: Dog,FALSE
7440393,57,BMD,14,253,test species: Rat,FALSE,test species: Rat,FALSE
7440417,57,BMD,0.2,254,test species: Rat,FALSE,test species: Rat,FALSE
7440428,57,BMD,14,122,test species: Rat,FALSE,test species: Rat,FALSE
7440439,57,BMD,0.2,261,test species: Rat,FALSE,test species: Rat,FALSE
7440484,57,BMD,1.9,263,test species: Rat,FALSE,test species: Rat,FALSE
7439987,2,BMD,24,122,test species: Chicken,FALSE,test species: Chicken,FALSE
7440020,2,BMD,4.4,266,test species: Chicken,FALSE,test species: Chicken,FALSE
7440224,2,BMD,1.6,255,test species: Turkey,FALSE,test species: Turkey,FALSE
7440315,2,BMD,10,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7440382,2,BMD,1.5,252,test species: Chicken,FALSE,test species: Chicken,FALSE
7440393,2,BMD,29,122,test species: 1-day old chicks,FALSE,test species: 1-day old chicks,FALSE
7440428,2,BMD,39,122,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
7440439,2,BMD,1.1,261,test species: Chicken,FALSE,test species: Chicken,FALSE
7440484,2,BMD,5.2,263,test species: Chicken,FALSE,test species: Chicken,FALSE
7440508,2,BMD,2.8,264,test species: Chicken,FALSE,test species: Chicken,FALSE
7440622,2,BMD,0.2,268,test species: Chicken,FALSE,test species: Chicken,FALSE
7440666,2,BMD,45,257,test species: Chicken,FALSE,test species: Chicken,FALSE
7487947,2,BMD,0.6,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7783086,2,BMD,0.2,267,test species: Chicken,FALSE,test species: Chicken,FALSE
16065831,2,BMD,1.8,262,test species: Chicken,FALSE,test species: Chicken,FALSE
16984488,2,BMD,15,122,test species: Screech owl,FALSE,test species: Screech owl,FALSE
79572,3,BMD,1400,258,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
103902,3,BMD,2000,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
117817,3,BMD,1,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
148798,3,BMD,2000,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
3380345,3,BMD,720,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
7429905,3,BMD,99,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
7439921,3,BMD,1,265,test species: Chicken,FALSE,test species: Chicken,FALSE
7439965,3,BMD,110,256,test species: Chicken,FALSE,test species: Chicken,FALSE
7439987,3,BMD,23,122,test species: Chicken,FALSE,test species: Chicken,FALSE
7440020,3,BMD,4.2,266,test species: Chicken,FALSE,test species: Chicken,FALSE
7440224,3,BMD,1.5,255,test species: Turkey,FALSE,test species: Turkey,FALSE
7440315,3,BMD,9.7,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7440382,3,BMD,1.4,252,test species: Chicken,FALSE,test species: Chicken,FALSE
7440393,3,BMD,28,122,test species: 1-day old chicks,FALSE,test species: 1-day old chicks,FALSE
7440428,3,BMD,37,122,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
7440439,3,BMD,1,261,test species: Chicken,FALSE,test species: Chicken,FALSE
7440484,3,BMD,4.9,263,test species: Chicken,FALSE,test species: Chicken,FALSE
7440508,3,BMD,2.6,264,test species: Chicken,FALSE,test species: Chicken,FALSE
7440622,3,BMD,0.2,268,test species: Chicken,FALSE,test species: Chicken,FALSE
7440666,3,BMD,42,257,test species: Chicken,FALSE,test species: Chicken,FALSE
7487947,3,BMD,0.6,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7783086,3,BMD,0.2,267,test species: Chicken,FALSE,test species: Chicken,FALSE
16065831,3,BMD,1.7,262,test species: Chicken,FALSE,test species: Chicken,FALSE
16984488,3,BMD,14,122,test species: Screech owl,FALSE,test species: Screech owl,FALSE
79572,4,BMD,1500,258,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
103902,4,BMD,2200,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
117817,4,BMD,1.1,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
148798,4,BMD,2200,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
3380345,4,BMD,820,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
7429905,4,BMD,110,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
7439921,4,BMD,1.2,265,test species: Chicken,FALSE,test species: Chicken,FALSE
7439965,4,BMD,130,256,test species: Chicken,FALSE,test species: Chicken,FALSE
7439987,4,BMD,26,122,test species: Chicken,FALSE,test species: Chicken,FALSE
7440020,4,BMD,4.7,266,test species: Chicken,FALSE,test species: Chicken,FALSE
7440224,4,BMD,1.7,255,test species: Turkey,FALSE,test species: Turkey,FALSE
7440315,4,BMD,11,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7440382,4,BMD,1.6,252,test species: Chicken,FALSE,test species: Chicken,FALSE
7440393,4,BMD,31,122,test species: 1-day old chicks,FALSE,test species: 1-day old chicks,FALSE
7440428,4,BMD,41,122,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
7440439,4,BMD,1.2,261,test species: Chicken,FALSE,test species: Chicken,FALSE
7440484,4,BMD,5.5,263,test species: Chicken,FALSE,test species: Chicken,FALSE
7440508,4,BMD,2.9,264,test species: Chicken,FALSE,test species: Chicken,FALSE
7440622,4,BMD,0.3,268,test species: Chicken,FALSE,test species: Chicken,FALSE
7440666,4,BMD,48,257,test species: Chicken,FALSE,test species: Chicken,FALSE
7487947,4,BMD,0.7,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7783086,4,BMD,0.2,267,test species: Chicken,FALSE,test species: Chicken,FALSE
16065831,4,BMD,1.9,262,test species: Chicken,FALSE,test species: Chicken,FALSE
16984488,4,BMD,16,122,test species: Screech owl,FALSE,test species: Screech owl,FALSE
79572,7,BMD,1500,258,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
103902,7,BMD,2200,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
117817,7,BMD,1.1,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
148798,7,BMD,2200,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
3380345,7,BMD,790,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
7429905,7,BMD,110,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
7439921,7,BMD,1.1,265,test species: Chicken,FALSE,test species: Chicken,FALSE
7439965,7,BMD,130,256,test species: Chicken,FALSE,test species: Chicken,FALSE
7439987,7,BMD,25,122,test species: Chicken,FALSE,test species: Chicken,FALSE
7440020,7,BMD,4.6,266,test species: Chicken,FALSE,test species: Chicken,FALSE
7440224,7,BMD,1.6,255,test species: Turkey,FALSE,test species: Turkey,FALSE
,12,DF_13,0.6,73,"Min, Avg, Max = 0.2, 0.6, 1",FALSE,,FALSE
,12,DF_14,0.4,73,"Min, Avg, Max = 0.2, 0.6, 1",FALSE,,FALSE
,12,DF_15,0,73,"Min, Avg, Max = 0, 0.185, 0.37",FALSE,,FALSE
,12,DF_16,0,73,"Min, Avg, Max = 0.2, 0.6, 1",FALSE,,FALSE
,12,DF_2,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,14,BW,0.405,137,,FALSE,,FALSE
,14,CR_Food,0.213,137,,FALSE,,FALSE
,14,CR_Water,0.0322,137,,FALSE,,FALSE
,14,CRfrac_Soil,0.01,137,,FALSE,,FALSE
,14,DF_3,0.43,73,"Min, Avg, Max = 0.15, 0.43, 0.71",FALSE,,FALSE
,14,DF_6,0.57,73,"Min, Avg, Max = 0.29, 0.57, 0.85",FALSE,,FALSE
,15,BW,13.1,137,,FALSE,,FALSE
,15,CR_Food,3.72,137,,FALSE,,FALSE
,15,CR_Water,1.00,137,,FALSE,,FALSE
,15,CRfrac_Soil,0.028,137,,FALSE,,FALSE
,15,DF_11,0.128,73,"Min, Avg, Max = 0.05, 0.125, 0.2",FALSE,,FALSE
,15,DF_2,0.056,73,"Min, Avg, Max = 0.01, 0.055, 0.1",FALSE,,FALSE
,15,DF_20,0.051,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,15,DF_3,0.4,73,"Min, Avg, Max = 0.05, 0.39, 0.73",FALSE,,FALSE
,15,DF_4,0.103,73,"Min, Avg, Max = 0, 0.1, 0.2",FALSE,,FALSE
,15,DF_5,0.103,73,"Min, Avg, Max = 0, 0.1, 0.2",FALSE,,FALSE
,15,DF_6,0.159,73,"Min, Avg, Max = 0.03, 0.155, 0.28",FALSE,,FALSE
,16,BW,0.0196,136,,FALSE,,FALSE
,16,CR_Food,0.0177,73,Table 12A-2,FALSE,,FALSE
,16,CR_Water,0.00288,73,Table 12A-3,FALSE,,FALSE
,16,CRfrac_Sed,0,196,,FALSE,,FALSE
,16,CRfrac_Soil,0.02,73,Table 12A-4,FALSE,,FALSE
,16,DF_11,0.235,73,"Min, Avg, Max = 0.01, 0.235, 0.46",FALSE,,FALSE
,16,DF_12,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,16,DF_13,0.055,73,"Min, Avg, Max = 0, 0.205, 0.41",FALSE,,FALSE
,16,DF_14,0.385,73,"Min, Avg, Max = 0.12, 0.385, 0.65",FALSE,,FALSE
,16,DF_2,0.325,73,"Min, Avg, Max = 0.07, 0.325, 0.58",FALSE,,FALSE
,18,BW,1.23,136,,FALSE,,FALSE
,18,CR_Food,0.530,73,Table 12A-2,FALSE,,FALSE
,18,CR_Water,0.119,73,Table 12A-3,FALSE,,FALSE
,18,CRfrac_Sed,0,196,,FALSE,,FALSE
7439965,,BAF_HerbVert,0.0205,124,"Table C.1, general, median",FALSE,,FALSE
7439965,,BAF_OmnVert,0.0205,124,"Table C.1, general, median",FALSE,,FALSE
7439965,,BAF_SmBirds,0.0205,124,"Table C.1, general, median",FALSE,,FALSE
7439965,,BAF_SmHerp,0.0205,124,"Table C.1, general, median",FALSE,,FALSE
7439965,,BAF_SmMammals,0.0205,124,"Table C.1, general, median",FALSE,,FALSE
7439965,,BAF_SoilInvert,0,196,No data,FALSE,,FALSE
7439965,,BAF_Worms,0.00864,123,"Table 11, median, adjust for 84% moisture content to convert from dry to wet wt",FALSE,,FALSE
7439976,,BAF_HerbVert,0.0543,124,"Table 7, general, median",FALSE,,FALSE
7439976,,BAF_OmnVert,0.0543,124,"Table 7, general, median",FALSE,,FALSE
7439976,,BAF_SmBirds,0.0543,124,"Table 7, general, median",FALSE,,FALSE
3380345,60,BMC_Water,0.25,258,LC50 fathead minnow - only freshwater data available; 1990 study,FALSE,,FALSE
7429905,59,BMC_Water,0.98,259,"Acute max concentration based on pH 7.0, hardness 100 mg/L CACO3, DOC 1 mg/L.  1 hr average; does not include plants. Broadly protective of aquatic life. Chronic for same conditions is 380 ug/L (0.38 mg/L).",FALSE,,FALSE
7440382,59,BMC_Water,0.34,74,"Criterion Maximum Concentration (acute), 1-hr average. Broadly protective of aquatic life. Derived from 1995 criteria for Arsenic III recalculated for total As, no plants.  Criterion Continuous Concentration (chronic), 4-day average is 150 ug/L (0.15 mg/L",FALSE,,FALSE
7439976,59,BMC_Water,0.0014,74,"Broadly protective of aquatic life (acute).  1995 Criterion Continuous Concentration (chronic), 4-day average is  0.77 ug/L (0.00077 mg/L)",FALSE,,FALSE
7439976,,BAF_SmHerp,0.0543,124,"Table 7, general, median",FALSE,,FALSE
7439976,,BAF_SmMammals,0.0543,124,"Table 7, general, median",FALSE,,FALSE
7439976,,BAF_SoilInvert,0.57,87,"Table 2, P90 (dataset=all), adjust for 80% moisture content to convert from dry to wet wt; data are for benthic organisms used as surrogate for soil",FALSE,,FALSE
7439976,,BAF_Worms,0.27,123,"Table 11, median, adjust for 84% moisture content to convert from dry to wet wt",FALSE,,FALSE
7439987,,BAF_Herbvert,1,143,,FALSE,,FALSE
7439987,,BAF_OmnVert,1,143,,FALSE,,FALSE
7439987,,BAF_SmBirds,1,143,,FALSE,,FALSE
7439987,,BAF_SmHerp,1,143,,FALSE,,FALSE
7439987,,BAF_SmMammals,1,143,,FALSE,,FALSE
7439987,,BAF_SoilInvert,1,143,,FALSE,,FALSE
7439987,,BAF_Worms,1,143,,FALSE,,FALSE
,18,CRfrac_Soil,0.063,73,Table 12A-4,FALSE,,FALSE
,18,DF_13,0.824,73,"Min, Avg, Max = 0.17, 0.585, 1",FALSE,,FALSE
,18,DF_16,0.176,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,23,BW,2.23,136,,FALSE,,FALSE
,23,CR_Food,0.645,73,Table 12A-2,FALSE,,FALSE
,23,CR_Water,0.101,73,Table 12A-3,FALSE,,FALSE
,23,CRfrac_Sed,0.094,73,Table 12A-5,FALSE,,FALSE
,23,CRfrac_Soil,0,196,,FALSE,,FALSE
,23,DF_10,0,73,"Min, Avg, Max = 0.01, 0.17, 0.33",FALSE,,FALSE
,23,DF_13,0,73,"Min, Avg, Max = 0.01, 0.17, 0.33",FALSE,,FALSE
,23,DF_2,0,73,"Min, Avg, Max = 0.02, 0.055, 0.09",FALSE,,FALSE
,23,DF_20,0,73,"Min, Avg, Max = 0.04, 0.135, 0.23",FALSE,,FALSE
,23,DF_3,0,73,"Min, Avg, Max = 0.03, 0.13, 0.23",FALSE,,FALSE
,23,DF_6,0,73,"Min, Avg, Max = 0, 0.01, 0.02",FALSE,,FALSE
,23,DF_7,0,73,"Min, Avg, Max = 0, 0.045, 0.09",FALSE,,FALSE
,23,DF_8,0.515,73,"Min, Avg, Max = 0.05, 0.515, 0.98",FALSE,,FALSE
,23,DF_9,0.485,73,"Min, Avg, Max = 0.05, 0.515, 0.98",FALSE,,FALSE
,25,BW,0.226,137,,FALSE,,FALSE
,25,CR_Food,0.145,137,,FALSE,,FALSE
,25,CR_Water,0.0218,137,,FALSE,,FALSE
,25,CRfrac_Sed,0.094,73,Table 12A-5,FALSE,,FALSE
,25,DF_1,0.106,73,"Min, Avg, Max = 0, 0.105, 0.21",FALSE,,FALSE
,25,DF_10,0.015,73,"Min, Avg, Max = 0, 0.015, 0.03",FALSE,,FALSE
,25,DF_13,0.015,73,"Min, Avg, Max = 0, 0.015, 0.03",FALSE,,FALSE
,25,DF_2,0.126,73,"Min, Avg, Max = 0.01, 0.125, 0.24",FALSE,,FALSE
,25,DF_20,0.056,73,"Min, Avg, Max = 0.01, 0.055, 0.1",FALSE,,FALSE
,25,DF_3,0.025,73,"Min, Avg, Max = 0, 0.025, 0.05",FALSE,,FALSE
,25,DF_8,0.657,73,"Min, Avg, Max = 0.4, 0.65, 0.9",FALSE,,FALSE
,28,BW,0.041,137,,FALSE,,FALSE
,28,CR_Food,0.032,137,,FALSE,,FALSE
,28,CR_Water,0.00557,137,,FALSE,,FALSE
,28,CRfrac_Sed,0,196,,FALSE,,FALSE
,28,CRfrac_Soil,0.01,137,,FALSE,,FALSE
,28,DF_2,0.059,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
7440224,,BAF_HerbVert,0.004,124,"Table C.1, general, median",FALSE,,FALSE
16065831,,BCF_Bff,0.6,55,BAF_T3W used as surrogate,FALSE,,FALSE
18540299,,BCF_Bff,0.6,55,BAF_T3W used as surrogate,FALSE,,FALSE
7440484,,BCF_Bff,0,196,BAF_T3W used as surrogate,FALSE,,FALSE
7440224,,BAF_OmnVert,0.004,124,"Table C.1, general, median",FALSE,,FALSE
7440224,,BAF_SmBirds,0.004,124,"Table C.1, general, median",FALSE,,FALSE
7440224,,BAF_SmHerp,0.004,124,"Table C.1, general, median",FALSE,,FALSE
7440224,,BAF_SmMammals,0.004,124,"Table C.1, general, median",FALSE,,FALSE
7440224,,BAF_SoilInvert,0,196,No data,FALSE,,FALSE
,28,DF_3,0.882,73,"Min, Avg, Max = 0.5, 0.75, 1",FALSE,,FALSE
,28,DF_6,0.059,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,30,BW,0.00879,137,,FALSE,,FALSE
,30,CR_Food,0.00915,137,,FALSE,,FALSE
,30,CR_Water,0.0014,137,,FALSE,,FALSE
,30,CRfrac_Soil,0,137,,FALSE,,FALSE
,30,DF_2,1,73,"Min, Avg, Max = 0.95, 0.975, 1",FALSE,,FALSE
,32,BW,0.189,137,,FALSE,,FALSE
7440224,59,BMC_Water,0.0016,74,"Broadly protective of aquatic life (acute); value given as 3.2 ug/L (0.0032 mg/L), but source notes ""If evaluation is to be done using an averaging period, the acute criteria values given should be divided by 2 to obtain a value that is more comparable to",FALSE,,FALSE
7440666,59,BMC_Water,0.12,74,Broadly protective of aquatic life (acute). Chronic value is the same.,FALSE,,FALSE
7429905,59,ED_Eco,1,259,Acute assumed = 1 day,FALSE,,FALSE
7440382,59,ED_Eco,1,74,Acute assumed = 1 day,FALSE,,FALSE
7439976,59,ED_Eco,1,74,Acute assumed = 1 day,FALSE,,FALSE
,32,CR_Food,0.114,137,,FALSE,,FALSE
,32,CR_Water,0.0221,137,,FALSE,,FALSE
,32,CRfrac_Sed,0,196,,FALSE,,FALSE
,32,CRfrac_Soil,0.028,137,,FALSE,,FALSE
,32,DF_1,0.052,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,32,DF_2,0.052,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,32,DF_3,0.503,73,"Min, Avg, Max = 0.14, 0.48, 0.82",FALSE,,FALSE
,32,DF_4,0.131,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,32,DF_5,0.131,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,32,DF_6,0.131,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,33,BW,1.17,136,,FALSE,,FALSE
,33,CR_Food,0.424,73,Table 12A-2,FALSE,,FALSE
,33,CR_Water,0.0656,73,Table 12A-3,FALSE,,FALSE
,33,CRfrac_Sed,0.033,73,Table 12A-5,FALSE,,FALSE
,33,DF_10,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,33,DF_11,0,73,"Min, Avg, Max = 0, 0.12, 0.24",FALSE,,FALSE
,33,DF_13,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,33,DF_14,0.75,73,"Min, Avg, Max = 0.5, 0.75, 1",FALSE,,FALSE
,33,DF_15,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,33,DF_16,0,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,33,DF_2,0.25,73,"Min, Avg, Max = 0.1, 0.35, 0.6",FALSE,,FALSE
,33,DF_7,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,33,DF_8,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,35,BW,0.0208,136,,FALSE,,FALSE
,35,CR_Food,0.019,73,Table 12A-2,FALSE,,FALSE
,35,CR_Water,0.00304,73,Table 12A-3,FALSE,,FALSE
,35,CRfrac_Soil,0.024,73,Table 12A-4,FALSE,,FALSE
,35,DF_11,0,73,"Min, Avg, Max = 0.01, 0.105, 0.2",FALSE,,FALSE
,35,DF_12,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,35,DF_13,0.75,73,"Min, Avg, Max = 0.5, 0.75, 1",FALSE,,FALSE
,35,DF_14,0.075,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,35,DF_15,0.175,73,"Min, Avg, Max = 0.01, 0.175, 0.34",FALSE,,FALSE
,35,DF_16,0,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,35,DF_2,0,73,"Min, Avg, Max = 0.01, 0.03, 0.05",FALSE,,FALSE
,36,BW,0.992,136,,FALSE,,FALSE
,36,CR_Food,0.446,73,Table 12A-2,FALSE,,FALSE
,36,CR_Water,0.0983,73,Table 12A-3,FALSE,,FALSE
,36,CRfrac_Sed,0.094,73,Table 12A-5,FALSE,,FALSE
,36,DF_2,0.1,73,"Min, Avg, Max = 0, 0.315, 0.63",FALSE,,FALSE
,36,DF_20,0,73,"Min, Avg, Max = 0.02, 0.205, 0.39",FALSE,,FALSE
,36,DF_3,0,73,"Min, Avg, Max = 0.1, 0.265, 0.43",FALSE,,FALSE
,36,DF_4,0,73,"Min, Avg, Max = 0.1, 0.265, 0.43",FALSE,,FALSE
,36,DF_6,0,73,"Min, Avg, Max = 0, 0.165, 0.33",FALSE,,FALSE
,36,DF_8,0.45,73,"Min, Avg, Max = 0, 0.45, 0.9",FALSE,,FALSE
7440224,,BAF_Worms,0.327,123,"Table C.1, median, adjust for 84% moisture content to convert from dry to wet wt",FALSE,,FALSE
,36,DF_9,0.45,73,"Min, Avg, Max = 0, 0.45, 0.9",FALSE,,FALSE
,38,BW,0.873,136,,FALSE,,FALSE
,38,CR_Food,0.401,73,Table 12A-2,FALSE,,FALSE
,38,CR_Water,0.0876,73,Table 12A-3,FALSE,,FALSE
,38,CRfrac_Sed,0.033,73,Table 12A-5,FALSE,,FALSE
,38,CRfrac_Soil,0,196,,FALSE,,FALSE
,38,DF_10,0.515,73,"Min, Avg, Max = 0.12, 0.515, 0.91",FALSE,,FALSE
,38,DF_12,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,38,DF_13,0.415,73,"Min, Avg, Max = 0.02, 0.415, 0.81",FALSE,,FALSE
,38,DF_14,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,38,DF_15,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,38,DF_20,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,38,DF_7,0.07,73,"Min, Avg, Max = 0, 0.25, 0.5",FALSE,,FALSE
,38,DF_8,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
