675,21.34,3.92,.0043,0.00281,6,27.1, 13.5 
775,24.37,3.38,.0018,0.00362,5,28.6, 17.3 
875,24.55,3.78,.00605,0.00363,7,29.2, 19.6 
975,16.41,4.01,.00069,0.00229,6,24.1, 10.5 
1075,13.25,5.02,.00156,0.00247,4,23.2, 5.9 
1175,8.17,5.44,.00214,0.00154,7,18.7,-2.9 
1275,-.03,5.15,.00252,0.00081,8,13.4,-12.8 
176,-6.42,5.91,.00071,0.00063,7,2.3,-19.1 
276,1.89,6.11,.00166,0.00142,6,12.7,-18.8 
376,6.0,6.32,.00485,0.0020,7,18.8,-1.9 
476,11.44,5.48,.00344,0.00262,6,24.4, 2.3 
576,13.58,4.95,.00331,0.00245,6,21.8, 4.5 
676,21.38,4.32,.00249,0.00372,5,27.7, 15.3 
776,23.73,4.04,.0012,0.00408,5,30.2, 19.4 
876,21.88,3.9,.00106,0.00345,5,28.1, 17.7 
976,17.69,4.19,.00127,0.00286,5,24.3, 11.6 
1076,9.27,4.58,.00116,0.00177,6,21.1, 1.1 
1176,.4,4.77,.00057,0.00101,6,9.9,-13.9 
1276,-6.34,5.05,.00055,0.00064,6,5.4,-17.6 
177,-11.49,5.67,.00047,0.00047,6,0,-23.5 
277,-2.54,5.06,.00066,0.00088,6,11.5,-16.8 
377,7.34,5.61,.00302,0.00197,7,16.3,-2.8 
477,12.93,5.0,.00223,0.00252,6,22.8, 2.1 
577,19.62,4.04,.00155,0.00341,5,27, 5.4 
677,21.08,4.25,.00435,0.00367,6,26.9, 14 
777,25.52,4.29,.00098,0.00479,5,31.2, 19.9 
877,22.21,3.75,.00442,0.00317,7,28.9, 17.2 
977,19.07,3.88,.00515,0.00233,7,24.2, 14.1 
1077,11.01,4.67,.00112,0.00162,6,15.5, 6.1 
1177,4.75,5.29,.00175,0.00124,8,17.6,-11.8 
1277,-4.16,5.71,.00163,0.00065,8,10.4,-17.9 
178,-8.5,5.49,.00123,0.00047,7,2.3,-18.4 
278,-7.94,4.63,.00041,0.00045,7,0,-13.6 
378,.08,5.13,.00096,0.0009,7,16.9,-11.6 
478,8.38,5.6,.00335,0.00172,7,13.8, 0.8 
578,14.86,5.06,.0023,0.00245,6,24.9, 4.4 
678,20.38,4.34,.0054,0.00333,6,25.9, 12.3 
778,22.25,4.01,.00379,0.00299,6,26.1, 17.8 
878,22.52,3.66,.00161,0.0029,5,26.5, 17.8 
978,20.52,4.05,.00583,0.00281,5,26.7, 11.8 
1078,10.98,4.79,.0009,0.00188,6,18.6, 5.9 
1178,4.74,4.97,.0019,0.0011,7,16,-6.6 
1278,-3.13,5.48,.00362,0.00063,8,2.8,-15.6 
179,-10.36,5.11,.00231,0.00039,7,1.2,-22.5 
279,-8.22,5.51,.00095,0.00044,7,1.5,-20.3 
379,2.54,5.67,.0037,0.00087,8,14.8,-10.1 
479,7.72,5.22,.00417,0.0016,7,19.2,-2.9 
579,15.62,5.31,.00213,0.00317,6,25.4, 7.6 
679,21.12,4.88,.00392,0.00401,6,27.3, 12.9 
779,22.7,3.83,.0018,0.00347,6,27.1, 16.2 
879,21.79,4.3,.00621,0.00321,7,28.8, 15.5 
979,18.89,3.87,.00003,0.00276,4,25, 14.2 
1079,11.93,4.84,.00124,0.00224,7,24.3, 4.4 
1179,5.07,4.83,.00239,0.00137,8,14.5,-3.2 
1279,.99,4.85,.00212,0.00098,6,11.6,-11.4 
180,-4.68,4.9,.00087,0.0006,8,8.5,-14.5 
280,-5.34,4.96,.00111,0.00054,7,3.8,-14.1 
380,.7,6.03,.00161,0.00114,7,9.7,-11 
480,8.04,5.56,.00289,0.00173,7,24.2, 0.9 
580,15.3,3.73,.00265,0.00212,6,22.7, 8.2 
680,18.71,3.66,.0029,0.00247,6,26.3, 10 
780,24.44,3.66,.00293,0.00368,6,31.7, 18.8 
880,24.11,3.46,.00701,0.00299,6,29.3, 17.9 
980,18.86,3.63,.00479,0.00237,6,24.8, 10.2 
1080,9.25,4.51,.00173,0.0017,6,17.6, 1 
1180,4.61,4.62,.00094,0.00129,7,13.7,-1 
1280,-2.14,4.54,.00283,0.00064,8,14.6,-15.2 
181,-5.0,4.69,.0001,0.00063,6,7.1,-18.9 
281,-2.18,5.75,.00214,0.00079,7,10.6,-18.9 
381,3.41,5.03,.00052,0.00131,6,17.6,-3.3 
481,11.2,5.45,.0052,0.00219,7,20.6, 2.2 
581,13.44,4.98,.0048,0.00226,7,21.1, 2.7 
681,21.36,3.86,.00379,0.00307,7,27.4, 16.7 
781,22.88,3.32,.00369,0.00274,6,29.3, 16.9 
881,21.61,3.32,.00542,0.00194,6,25.6, 17.1 
981,16.42,4.08,.00276,0.00175,6,22.9, 8.9 
1081,9.61,4.1,.00149,0.00141,7,16.5,-1.2 
1181,5.01,4.0,.00209,0.00098,7,15.4,-6.9 
1281,-3.7,4.29,.00087,0.00055,7,6.5,-13 
182,-10.93,5.57,.00238,0.00052,8,0.4,-27.3 
282,-5.33,4.2,.00039,0.00053,7,4.6,-19 
382,1.63,5.22,.00341,0.0012,7,13.6,-10.3 
482,6.96,5.52,.00236,0.00171,7,16.2,-4.7 
582,18.02,4.01,.00172,0.00252,8,25.5, 11.6 
682,16.8,4.24,.00134,0.00239,7,23.4, 9.8 
782,23.63,3.83,.00683,0.00335,6,30, 17.8 
882,20.72,3.49,.00322,0.00265,6,28.9, 12.9 
982,16.78,3.95,.00099,0.00204,6,25.1, 9.1 
1082,11.79,4.02,.00155,0.00183,6,22.9, 1.9 
1182,4.35,4.84,.0059,0.0008,8,15.4,-5.9 
1282,2.16,5.21,.00703,0.00088,8,18.1,-9.4 
184,-7.51,5.12,.00096,0.00054,7,2.8,-24.2 
284,.98,4.7,.00123,0.00079,7,11.5,-13.6 
384,-1.24,4.64,.00248,0.00066,7,5.4,-8.6 
484,7.59,4.8,.00349,0.00153,8,20.6, 3.2 
584,13.11,4.18,.0037,0.00186,7,22.4, 6.9 
684,21.52,4.07,.00172,0.00343,6,28.7, 15.6 
784,21.62,3.5,.00262,0.00308,5,27.4, 15.5 
884,22.61,3.38,.00172,0.00288,4,28.3, 17 
984,16.3,4.04,.00326,0.00236,6,24.5, 6 
1084,12.53,3.93,.00259,0.00127,8,19.8, 4 
1184,3.48,4.94,.00225,0.00104,6,12.2,-3.3 
1284,-.59,5.35,.0024,0.00072,7,15.7,-12.3 
186,-4.62,4.87,.00033,0.00063,7,6.7,-18.1 
286,-4.42,4.53,.00235,0.00037,8,2,-16.6 
386,4.81,5.6,.00123,0.00167,7,20.6,-10.7 
486,10.97,5.19,.00157,0.00224,6,23.8, 1.8 
586,15.2,4.48,.00256,0.00227,8,24.3, 7.4 
686,19.38,4.42,.00296,0.00277,6,26.5, 11.5 
786,24.13,4.23,.00353,0.00367,6,29.2, 16.8 
886,20.5,3.74,.00094,0.00278,6,23.8, 12.2 
986,19.16,4.01,.00604,0.0024,7,25.7, 12.1 
1086,11.93,3.86,.00309,0.00137,7,19.1, 5.4 
1186,2.33,4.73,.0012,0.00096,7,12.5,-10.4 
1286,-.72,4.65,.00091,0.00056,8,3.7,-11.4 
187,-2.94,4.6,.00138,0.00057,8,4.4,-16.8 
287,1.01,4.86,.00091,0.00091,7,5.1,-5.3 
387,4.75,5.22,.00132,0.00132,7,14.2,-3.5 
487,10.3,4.83,.00199,0.00174,6,22.6,-1.5 
587,17.79,4.46,.00182,0.00274,6,25.9, 7.7 
687,22.85,3.96,.00186,0.00343,6,28.6, 14.6 
787,24.92,3.86,.00344,0.00364,7,29.3, 16.8 
887,22.33,3.89,.01402,0.00287,6,29.9, 15 
987,18.13,3.39,.00082,0.00188,5,23.2, 12.6 
1087,8.44,4.69,.00131,0.00161,6,16.6, 2.9 
1187,6.84,5.17,.00236,0.00143,7,19.1,-3 
1287,.34,5.51,.00311,0.00074,9,8.4,-5.9 
188,-6.64,5.85,.00156,0.0007,7,10.8,-21.7 
288,-5.02,5.81,.00115,0.00072,6,4.2,-16.7 
388,3.7,5.76,.00177,0.00149,7,14.2,-4.8 
488,9.08,5.61,.00177,0.00204,6,20.6, 4.1 
588,16.8,4.84,.00098,0.00302,4,25.6, 10.3 
688,22.66,4.78,.00089,0.00462,4,30.7, 13.7 
788,25.4,3.32,.00225,0.00382,5,31.7, 18.7 
888,24.94,3.51,.0027,0.00367,5,31.5, 16.4 
988,18.89,4.4,.00322,0.00315,6,25, 12.4 
1088,8.04,4.6,.00415,0.00161,6,18.4, 0.1 
1188,5.47,5.1,.00547,0.00106,8,13.7,-1.6 
1288,-2.01,5.0,.00199,0.00084,6,7.6,-11.6 
189,.27,5.55,.00068,0.0009,6,11,-10.9 
289,-6.63,5.24,.00072,0.00056,7,0.9,-16.1 
389,2.41,5.27,.00137,0.00109,8,18.7,-8.3 
489,8.29,4.59,.00117,0.0016,8,17.8,-2.2 
589,14.74,5.01,.00132,0.0027,6,24.6, 2.1 
689,19.98,3.64,.00171,0.00265,7,27.3, 12.4 
789,23.35,3.85,.00483,0.00333,7,29.2, 19.4 
889,21.78,3.84,.0060,0.00272,6,27.3, 16.5 
989,16.97,3.53,.00331,0.00188,5,23.8, 7.3 
1089,12.18,4.64,.00122,0.00197,5,21.7, 2.5 
1189,3.4,5.76,.00185,0.00143,8,17.4,-5.9 
1289,-7.95,5.02,.00039,0.00054,7,4,-23.6 
